rawMax;rawMin;rawAve;rawDev;rawVar;fitMax;fitMin;fitAve
5934.40;3346.76;4041.67;691.43;478075.79;4850.00;3744.89;4041.67
6577.40;3346.76;4168.87;717.10;514229.99;5002.64;3884.27;4168.87
6249.14;3346.76;4284.85;766.75;587908.93;5141.82;3875.59;4284.85
6507.44;3346.76;4157.92;760.23;577955.11;4989.51;3870.82;4157.92
6749.64;3346.76;4260.20;796.14;633832.11;5112.24;3947.56;4260.20
5982.51;3346.76;4184.84;660.65;436453.73;5021.81;3794.64;4184.84
6054.19;3346.76;4198.35;691.30;477901.99;5038.02;3813.05;4198.35
6042.12;3346.76;4083.22;719.54;517740.10;4899.87;3776.20;4083.22
5821.46;3346.76;4073.90;700.23;490323.14;4888.68;3734.88;4073.90
6117.18;3346.76;4207.29;687.26;472324.31;5048.75;3828.16;4207.29
6136.75;3346.76;4151.87;659.65;435142.62;4982.24;3815.05;4151.87
5934.27;3346.76;4211.60;717.01;514108.47;5053.92;3788.73;4211.60
6045.79;3346.76;4285.98;690.27;476478.61;5143.18;3828.49;4285.98
6321.48;3346.76;4133.75;738.52;545408.25;4960.49;3836.34;4133.75
7543.71;3346.76;4360.56;802.18;643499.65;5232.67;4082.80;4360.56
5940.09;3346.76;4114.70;673.38;453438.76;4937.64;3768.49;4114.70
6477.34;3346.76;4152.06;755.03;570070.40;4982.48;3864.47;4152.06
6942.70;3346.76;4303.73;748.62;560432.58;5164.48;3991.60;4303.73
6653.52;3346.76;4181.38;736.90;543028.47;5017.66;3899.05;4181.38
5874.41;3346.76;4175.15;714.45;510443.61;5010.18;3768.07;4175.15
6608.77;3346.76;4254.91;707.16;500069.58;5105.89;3926.59;4254.91
7340.19;3346.76;4337.47;814.50;663404.38;5204.97;4051.25;4337.47
6271.81;3346.76;4297.04;683.45;467099.57;5156.45;3883.48;4297.04
6792.95;3346.76;4217.10;728.33;530462.55;5060.52;3932.12;4217.10
6741.43;3346.76;4234.73;736.34;542193.88;5081.68;3934.71;4234.73
6507.85;3346.76;4248.74;714.92;511107.08;5098.49;3909.47;4248.74
6064.85;3346.76;4280.60;666.83;444657.73;5136.72;3832.52;4280.60
6739.33;3346.76;4335.45;709.84;503868.82;5202.54;3978.83;4335.45
6042.09;3346.76;4141.84;696.84;485581.92;4970.20;3795.24;4141.84
6560.23;3346.76;4259.51;661.71;437857.48;5111.42;3921.54;4259.51
5977.84;3346.76;4226.66;684.14;468053.50;5072.00;3801.91;4226.66
6057.51;3346.76;4245.89;714.31;510236.63;5095.07;3824.43;4245.89
5883.78;3346.76;4304.20;682.85;466277.35;5165.04;3782.42;4304.20
6390.84;3346.76;4233.65;732.55;536634.83;5080.37;3885.53;4233.65
5796.43;3346.76;4211.29;699.15;488805.79;5053.55;3751.93;4211.29
5959.71;3346.76;4270.23;637.36;406227.75;5124.27;3803.41;4270.23
6351.97;3346.76;4179.99;710.60;504946.52;5015.99;3859.28;4179.99
6702.59;3346.76;4265.18;752.31;565969.41;5118.21;3943.75;4265.18
6618.70;3346.76;4057.58;691.73;478487.05;4869.10;3832.35;4057.58
6054.19;3346.76;4249.41;698.11;487358.78;5099.29;3824.35;4249.41
6682.01;3346.76;4215.18;788.66;621987.34;5058.22;3918.40;4215.18
6741.43;3346.76;4176.20;801.81;642892.72;5011.45;3906.14;4176.20
5806.39;3346.76;4185.93;714.88;511060.20;5023.11;3752.39;4185.93
5796.78;3346.76;4134.19;713.05;508433.98;4961.03;3742.59;4134.19
5523.78;3346.76;3945.28;666.35;444021.41;4734.33;3646.09;3945.28
6560.99;3346.76;4271.68;785.67;617285.11;5126.02;3926.52;4271.68
5665.59;3346.76;4234.90;654.12;427870.16;5081.89;3709.11;4234.90
5931.35;3346.76;4187.97;677.70;459282.85;5025.57;3783.82;4187.97
6928.74;3346.76;4189.85;730.83;534119.77;5027.81;3931.90;4189.85
6441.32;3346.76;4289.14;728.49;530702.88;5146.97;3913.52;4289.14
6614.54;3346.76;4328.52;781.82;611247.43;5194.23;3956.73;4328.52
6697.54;3346.76;4380.09;797.04;635270.89;5256.10;3989.48;4380.09
6187.46;3346.76;4317.37;785.79;617466.16;5180.84;3869.21;4317.37
6132.54;3346.76;4169.88;757.22;573378.19;5003.85;3820.12;4169.88
6093.62;3346.76;4128.24;733.53;538073.17;4953.88;3799.94;4128.24
6103.15;3346.76;4212.30;677.28;458710.49;5054.76;3826.66;4212.30
5910.30;3346.76;4108.39;725.16;525863.80;4930.07;3761.09;4108.39
5715.03;3346.76;4162.33;684.08;467960.83;4994.80;3725.07;4162.33
6642.92;3346.76;4195.92;771.93;595872.29;5035.11;3904.71;4195.92
6799.01;3346.76;4250.36;757.97;574514.19;5100.43;3948.98;4250.36
6484.82;3346.76;4180.47;731.19;534635.84;5016.57;3877.98;4180.47
6530.95;3346.76;4037.50;700.63;490885.04;4845.00;3813.80;4037.50
5728.37;3346.76;4125.36;714.65;510717.89;4950.43;3724.62;4125.36
5899.39;3346.76;4010.19;705.97;498400.55;4812.22;3728.54;4010.19
5546.11;3346.76;4053.87;713.86;509601.63;4864.64;3669.68;4053.87
6774.96;3346.76;4145.19;722.26;521661.83;4974.22;3893.48;4145.19
6550.80;3346.76;4095.74;729.07;531545.15;4914.89;3845.84;4095.74
7371.71;3346.76;4224.09;725.85;526854.76;5068.90;3988.61;4224.09
5805.45;3346.76;4115.90;658.56;433696.09;4939.08;3741.16;4115.90
6690.39;3346.76;4371.54;720.93;519745.37;5245.85;3985.15;4371.54
5540.70;3346.76;4356.64;651.51;424466.86;5227.96;3613.49;4356.64
6047.63;3346.76;4084.87;701.74;492444.48;4901.84;3777.64;4084.87
5682.38;3346.76;4174.53;640.87;410708.76;5009.44;3716.19;4174.53
6098.37;3346.76;4172.97;704.25;495968.51;5007.56;3814.84;4172.97
6369.30;3346.76;4204.39;744.01;553546.59;5045.27;3871.28;4204.39
6738.44;3346.76;4225.08;761.36;579663.83;5070.09;3929.78;4225.08
5677.72;3346.76;4121.12;662.74;439228.56;4945.34;3711.10;4121.12
5735.60;3346.76;4060.36;670.42;449456.53;4872.43;3714.44;4060.36
6060.93;3346.76;4117.97;695.83;484178.37;4941.57;3791.07;4117.97
5998.20;3346.76;4146.59;722.03;521331.84;4975.91;3788.36;4146.59
5742.16;3346.76;4296.11;702.88;494036.37;5155.34;3732.02;4296.11
5823.33;3346.76;4150.21;665.92;443447.41;4980.25;3751.62;4150.21
6120.31;3346.76;4085.93;664.34;441344.38;4903.12;3789.02;4085.93
6021.68;3346.76;4116.76;660.75;436589.67;4940.11;3783.95;4116.76
6631.21;3346.76;4142.65;754.50;569274.56;4971.18;3877.67;4142.65
5594.37;3346.76;4231.23;624.14;389547.82;5077.47;3682.15;4231.23
6346.55;3346.76;4289.18;781.76;611155.16;5147.01;3896.23;4289.18
6522.20;3346.76;4265.27;705.76;498092.81;5118.32;3918.10;4265.27
6113.25;3346.76;4167.21;763.41;582790.21;5000.66;3815.83;4167.21
5674.19;3346.76;4102.65;650.61;423295.11;4923.18;3707.99;4102.65
6139.03;3346.76;4168.42;712.82;508105.57;5002.11;3820.81;4168.42
6331.28;3346.76;4183.22;748.99;560989.74;5019.86;3857.43;4183.22
5597.82;3346.76;4119.20;703.60;495056.56;4943.04;3688.82;4119.20
7626.82;3346.76;4242.18;739.13;546310.15;5090.61;4017.72;4242.18
6037.98;3346.76;4144.22;776.23;602538.86;4973.07;3795.20;4144.22
5695.91;3346.76;4034.37;661.47;437547.25;4841.25;3700.46;4034.37
5660.30;3346.76;4030.51;666.44;444141.57;4836.62;3692.33;4030.51
6155.19;3346.76;4179.68;742.47;551257.60;5015.62;3827.23;4179.68
6700.85;3346.76;4197.21;745.96;556458.64;5036.65;3912.06;4197.21
5456.26;3346.76;4221.82;677.36;458811.19;5066.18;3623.28;4221.82
6015.52;3346.76;4165.14;736.44;542340.01;4998.17;3796.71;4165.14
6601.86;3346.76;4258.56;680.81;463505.67;5110.28;3927.15;4258.56
5774.81;3346.76;4072.79;704.62;496492.10;4887.34;3725.33;4072.79
6332.72;3346.76;4151.15;745.64;555984.61;4981.38;3845.03;4151.15
5823.33;3346.76;4175.23;707.40;500412.78;5010.28;3755.47;4175.23
6665.45;3346.76;4178.17;766.76;587924.93;5013.80;3898.85;4178.17
6201.87;3346.76;4266.62;714.46;510451.36;5119.95;3861.02;4266.62
5885.48;3346.76;4179.62;677.94;459604.37;5015.54;3771.49;4179.62
6230.70;3346.76;4257.15;793.37;629438.46;5108.58;3864.39;4257.15
6548.39;3346.76;4158.95;758.87;575879.80;4990.74;3876.22;4158.95
6140.63;3346.76;4122.78;716.48;513341.48;4947.33;3805.67;4122.78
7307.97;3346.76;4079.33;757.54;573864.45;4895.19;3894.21;4079.33
6288.56;3346.76;4152.36;824.12;679174.97;4982.83;3839.18;4152.36
5802.12;3346.76;4154.63;663.51;440243.40;4985.56;3747.17;4154.63
6774.96;3346.76;4229.95;821.46;674793.20;5075.94;3936.37;4229.95
6025.85;3346.76;4177.19;623.55;388818.26;5012.62;3801.91;4177.19
6036.21;3346.76;4230.78;683.48;467149.13;5076.94;3816.46;4230.78
5868.96;3346.76;4249.95;683.36;466980.08;5099.94;3775.77;4249.95
6102.11;3346.76;4218.03;610.38;372561.14;5061.64;3827.92;4218.03
6907.22;3346.76;4205.01;817.66;668569.49;5046.01;3937.90;4205.01
5735.60;3346.76;4097.66;691.95;478796.11;4917.19;3721.95;4097.66
6212.39;3346.76;4164.70;743.27;552453.47;4997.64;3831.99;4164.70
5823.33;3346.76;4154.55;628.75;395330.24;4985.46;3752.34;4154.55
6608.77;3346.76;4238.66;833.27;694343.20;5086.39;3919.65;4238.66
6282.81;3346.76;4315.37;765.60;586142.82;5178.44;3890.46;4315.37
6447.42;3346.76;4263.06;721.29;520260.05;5115.67;3905.40;4263.06
7453.55;3346.76;4269.68;806.94;651144.21;5123.62;4022.15;4269.68
6256.27;3346.76;4257.77;712.61;507814.30;5109.32;3869.59;4257.77
5533.09;3346.76;4190.45;674.53;454990.80;5028.54;3663.81;4190.45
6751.58;3346.76;4135.65;795.17;632302.89;4962.78;3886.21;4135.65
5919.62;3346.76;4142.77;695.84;484196.75;4971.32;3771.59;4142.77
6915.40;3346.76;4222.60;731.12;534531.73;5067.12;3947.92;4222.60
7050.59;3346.76;4118.78;759.81;577316.85;4942.53;3901.86;4118.78
6303.86;3346.76;4106.80;707.99;501253.16;4928.16;3822.66;4106.80
6145.51;3346.76;4304.99;753.77;568173.64;5165.99;3856.73;4304.99
5823.33;3346.76;4135.23;698.29;487607.40;4962.27;3748.94;4135.23
7306.79;3346.76;4307.31;807.18;651533.13;5168.77;4031.44;4307.31
5948.10;3346.76;4245.19;675.73;456614.05;5094.23;3797.25;4245.19
6031.77;3346.76;4234.17;749.81;562216.28;5081.01;3816.12;4234.17
5982.56;3346.76;4320.14;741.72;550145.30;5184.17;3814.24;4320.14
6245.81;3346.76;4366.04;641.67;411741.97;5239.24;3892.56;4366.04
6181.33;3346.76;4247.28;766.22;587092.69;5096.74;3851.76;4247.28
6544.63;3346.76;4366.47;723.13;522919.26;5239.77;3957.64;4366.47
5665.52;3346.76;4222.52;698.42;487787.42;5067.02;3709.99;4222.52
5763.58;3346.76;4101.36;699.94;489920.37;4921.63;3728.98;4101.36
7145.38;3346.76;4236.48;825.98;682250.52;5083.78;3977.33;4236.48
6591.56;3346.76;4287.58;822.14;675906.06;5145.10;3937.42;4287.58
6537.54;3346.76;4163.25;708.88;502517.90;4995.90;3876.91;4163.25
6586.24;3346.76;4068.67;779.69;607914.43;4882.40;3835.33;4068.67
6553.96;3346.76;4288.60;754.07;568614.78;5146.32;3932.00;4288.60
5963.34;3346.76;4253.30;779.52;607647.03;5103.96;3802.34;4253.30
6149.91;3346.76;4212.60;743.57;552894.42;5055.12;3836.05;4212.60
6754.68;3346.76;4247.17;663.89;440744.94;5096.61;3942.15;4247.17
5523.78;3346.76;4105.78;655.46;429626.20;4926.94;3666.24;4105.78
8003.02;3346.76;4305.08;795.12;632222.82;5166.10;4081.95;4305.08
6486.35;3346.76;4337.89;763.94;583597.54;5205.47;3937.66;4337.89
6833.00;3346.76;4166.55;685.40;469777.46;4999.86;3910.35;4166.55
6244.06;3346.76;4231.22;773.73;598651.39;5077.46;3859.37;4231.22
6023.04;3346.76;4235.50;713.54;509138.20;5082.59;3814.33;4235.50
5948.50;3346.76;4237.21;650.35;422953.36;5084.65;3796.26;4237.21
6412.56;3346.76;4154.95;776.33;602685.14;4985.94;3857.47;4154.95
6603.98;3346.76;4226.77;792.36;627840.39;5072.12;3913.83;4226.77
7240.02;3346.76;4340.13;789.39;623134.82;5208.15;4042.78;4340.13
6545.24;3346.76;4469.17;729.83;532654.00;5363.01;3985.93;4469.17
6512.19;3346.76;4207.69;709.42;503283.47;5049.23;3893.30;4207.69
5793.09;3346.76;4162.92;649.70;422113.92;4995.50;3746.08;4162.92
6897.36;3346.76;4399.54;797.69;636310.21;5279.45;4028.68;4399.54
6507.05;3346.76;4332.56;802.51;644026.91;5199.07;3939.73;4332.56
6180.08;3346.76;4217.20;719.27;517343.68;5060.64;3843.18;4217.20
5984.48;3346.76;4274.27;680.37;462906.74;5129.12;3810.65;4274.27
7014.81;3346.76;4268.78;863.51;745644.41;5122.53;3982.12;4268.78
6606.59;3346.76;4180.63;808.46;653615.02;5016.75;3893.23;4180.63
6364.01;3346.76;4195.23;758.06;574660.01;5034.27;3866.98;4195.23
7467.94;3346.76;4095.51;758.02;574594.41;4914.62;3913.65;4095.51
6574.01;3346.76;4198.53;709.27;503069.26;5038.24;3897.44;4198.53
6369.09;3346.76;4118.82;752.39;566097.35;4942.59;3836.19;4118.82
6665.00;3346.76;4172.86;659.13;434450.86;5007.44;3896.22;4172.86
5852.21;3346.76;4109.15;653.72;427353.52;4930.98;3749.69;4109.15
5667.88;3346.76;4071.68;680.12;462567.25;4886.02;3701.85;4071.68
6795.35;3346.76;4243.15;787.43;620048.67;5091.79;3945.09;4243.15
6566.00;3346.76;4159.29;799.93;639894.34;4991.14;3878.45;4159.29
6327.74;3346.76;4147.47;794.41;631085.36;4976.96;3842.83;4147.47
5815.77;3346.76;4211.26;709.30;503106.68;5053.51;3757.46;4211.26
6207.60;3346.76;4300.91;698.68;488149.19;5161.09;3870.46;4300.91
5604.25;3346.76;4090.90;676.59;457777.68;4909.08;3688.59;4090.90
6578.86;3346.76;4235.40;669.29;447951.63;5082.49;3914.19;4235.40
5782.95;3346.76;4278.46;651.30;424187.02;5134.15;3748.55;4278.46
5735.60;3346.76;4211.14;652.82;426176.32;5053.37;3733.59;4211.14
6038.53;3346.76;4174.99;735.40;540818.56;5009.99;3803.89;4174.99
6160.62;3346.76;4386.22;824.25;679385.46;5263.46;3872.32;4386.22
6030.73;3346.76;4224.21;677.39;458851.67;5069.05;3813.86;4224.21
6307.22;3346.76;4283.55;745.05;555099.83;5140.26;3886.97;4283.55
6375.27;3346.76;4269.06;829.20;687568.38;5122.87;3895.18;4269.06
6752.74;3346.76;4166.06;765.13;585428.96;4999.28;3902.15;4166.06
6602.38;3346.76;4322.14;842.09;709112.27;5186.57;3952.38;4322.14
6539.44;3346.76;4321.36;761.86;580435.85;5185.64;3941.61;4321.36
5983.08;3346.76;4195.07;729.17;531693.31;5034.09;3797.01;4195.07
7130.87;3346.76;4203.06;831.54;691465.57;5043.67;3957.21;4203.06
6446.76;3346.76;4116.12;726.07;527172.05;4939.34;3844.37;4116.12
6571.78;3346.76;4229.61;775.12;600810.44;5075.53;3910.75;4229.61
5828.11;3346.76;4160.98;683.92;467740.12;4993.17;3754.54;4160.98
6976.60;3346.76;4114.06;736.00;541700.74;4936.88;3893.51;4114.06
6395.36;3346.76;4109.77;757.14;573256.11;4931.72;3835.37;4109.77
6369.70;3346.76;4129.82;706.76;499513.86;4955.78;3841.06;4129.82
5759.88;3346.76;4243.07;705.85;498221.16;5091.69;3741.61;4243.07
6081.68;3346.76;4213.67;711.63;506412.37;5056.40;3822.57;4213.67
5761.26;3346.76;4261.86;715.77;512324.50;5114.23;3741.65;4261.86
5986.90;3346.76;4171.25;682.77;466168.87;5005.50;3792.42;4171.25
7543.41;3346.76;4171.79;814.76;663837.89;5006.15;3967.63;4171.79
6706.89;3346.76;4237.03;697.69;486772.53;5084.43;3931.58;4237.03
5770.50;3346.76;4117.13;711.21;505822.20;4940.56;3733.46;4117.13
7408.45;3346.76;4175.48;787.31;619858.29;5010.57;3961.42;4175.48
6484.35;3346.76;4298.09;760.06;577697.10;5157.70;3924.04;4298.09
5774.39;3346.76;4146.15;665.20;442487.81;4975.38;3739.04;4146.15
6031.16;3346.76;4146.53;656.87;431482.16;4975.84;3794.60;4146.53
5768.41;3346.76;4154.12;674.02;454299.63;4984.94;3738.60;4154.12
7146.62;3346.76;4199.08;749.37;561558.38;5038.89;3956.23;4199.08
6638.52;3346.76;4302.00;710.22;504411.39;5162.41;3950.25;4302.00
5858.95;3346.76;4224.81;745.19;555300.97;5069.78;3770.80;4224.81
6093.66;3346.76;4359.94;700.50;490698.29;5231.92;3850.35;4359.94
5702.65;3346.76;4138.73;694.82;482774.39;4966.47;3719.56;4138.73
6084.17;3346.76;4223.47;714.60;510650.13;5068.17;3825.48;4223.47
6355.16;3346.76;4193.18;723.39;523297.52;5031.82;3864.85;4193.18
6683.15;3346.76;4218.85;726.95;528457.51;5062.62;3920.25;4218.85
5906.16;3346.76;4141.51;652.07;425191.11;4969.81;3768.47;4141.51
5433.98;3346.76;4165.31;682.70;466084.41;4998.37;3627.82;4165.31
5779.90;3346.76;4324.85;665.51;442901.16;5189.82;3743.41;4324.85
6692.87;3346.76;4328.44;764.95;585150.91;5194.13;3969.02;4328.44
6097.98;3346.76;4260.16;726.29;527491.28;5112.20;3836.70;4260.16
6742.60;3346.76;4337.64;751.44;564665.82;5205.17;3980.21;4337.64
6777.96;3346.76;4381.20;819.51;671601.41;5257.44;4003.02;4381.20
6517.24;3346.76;4125.50;656.72;431275.31;4950.60;3856.85;4125.50
5817.88;3346.76;4148.19;669.45;448168.53;4977.82;3749.97;4148.19
5667.12;3346.76;4093.82;680.89;463615.87;4912.59;3705.04;4093.82
6048.35;3346.76;4153.94;723.27;523121.47;4984.73;3799.96;4153.94
5869.90;3346.76;4147.86;723.66;523677.28;4977.43;3761.94;4147.86
6280.42;3346.76;4158.02;722.35;521786.37;4989.62;3840.15;4158.02
7418.64;3346.76;4157.10;764.19;583991.86;4988.52;3950.53;4157.10
6331.65;3346.76;4186.52;718.02;515558.31;5023.82;3858.74;4186.52
5866.85;3346.76;4242.39;712.37;507468.59;5090.86;3774.59;4242.39
6812.90;3346.76;4334.32;757.38;573619.10;5201.18;3988.93;4334.32
5996.49;3346.76;4255.03;696.76;485468.97;5106.04;3811.18;4255.03
7193.48;3346.76;4131.74;693.80;481356.44;4958.09;3919.88;4131.74
6206.43;3346.76;4118.49;737.00;543166.22;4942.19;3814.04;4118.49
6677.51;3346.76;4182.26;801.08;641736.57;5018.72;3902.19;4182.26
6992.21;3346.76;4166.96;791.99;627255.43;5000.36;3925.02;4166.96
6159.65;3346.76;4100.95;730.90;534215.91;4921.15;3800.48;4100.95
6211.18;3346.76;4316.89;743.92;553422.39;5180.27;3874.73;4316.89
5584.50;3346.76;4140.04;698.28;487590.59;4968.05;3685.31;4140.04
5726.58;3346.76;4220.79;680.77;463442.67;5064.95;3730.80;4220.79
6255.39;3346.76;4170.69;685.21;469509.58;5004.83;3841.02;4170.69
7014.22;3346.76;4268.65;765.67;586252.55;5122.38;3981.99;4268.65
6573.54;3346.76;4165.23;781.78;611182.72;4998.28;3882.12;4165.23
5642.60;3346.76;4161.97;623.03;388161.30;4994.37;3703.67;4161.97
5490.04;3346.76;4233.12;653.02;426432.14;5079.75;3636.09;4233.12
6755.87;3346.76;4266.16;664.25;441233.16;5119.39;3951.08;4266.16
5759.58;3346.76;4218.53;699.51;489316.01;5062.24;3741.25;4218.53
6423.84;3346.76;4196.04;727.13;528717.69;5035.25;3876.12;4196.04
6177.95;3346.76;4116.71;747.98;559477.61;4940.05;3809.16;4116.71
5928.36;3346.76;4204.78;703.72;495222.73;5045.74;3786.14;4204.78
6613.72;3346.76;4174.96;798.11;636974.51;5009.95;3891.40;4174.96
6632.08;3346.76;4259.44;722.08;521404.68;5111.32;3931.74;4259.44
5686.35;3346.76;4200.90;657.81;432718.37;5041.08;3717.79;4200.90
6399.54;3346.76;4212.95;766.10;586903.94;5055.54;3879.17;4212.95
6223.20;3346.76;4207.66;726.78;528210.81;5049.19;3848.22;4207.66
5908.75;3346.76;4221.80;812.54;660222.59;5066.16;3783.82;4221.80
6116.18;3346.76;4098.55;675.33;456073.51;4918.26;3793.12;4098.55
6030.69;3346.76;4094.75;719.00;516956.75;4913.70;3778.33;4094.75
5777.57;3346.76;4050.59;649.62;422006.60;4860.71;3720.43;4050.59
5559.95;3346.76;4223.94;687.09;472088.23;5068.73;3669.28;4223.94
5713.60;3346.76;4116.23;688.71;474314.99;4939.48;3719.67;4116.23
6690.39;3346.76;4349.31;790.94;625581.46;5219.18;3976.80;4349.31
6862.15;3346.76;4249.30;715.37;511760.23;5099.16;3955.74;4249.30
5823.33;3346.76;4243.19;752.35;566027.58;5091.83;3761.75;4243.19
6397.53;3346.76;4292.86;676.14;457170.90;5151.44;3906.91;4292.86
6746.60;3346.76;4200.17;675.92;456868.23;5040.20;3918.64;4200.17
5412.12;3346.76;4114.52;635.44;403782.50;4937.42;3627.63;4114.52
5781.95;3346.76;4229.31;707.11;500001.72;5075.17;3748.51;4229.31
6530.58;3346.76;4266.43;672.01;451602.88;5119.72;3919.84;4266.43
6596.55;3346.76;4207.60;780.99;609948.61;5049.12;3904.36;4207.60
6038.53;3346.76;4178.40;745.93;556410.61;5014.08;3804.78;4178.40
6030.73;3346.76;4138.66;569.54;324377.58;4966.40;3792.23;4138.66
7556.77;3346.76;4269.75;814.30;663079.38;5123.70;4029.96;4269.75
6741.25;3346.76;4134.16;751.95;565430.03;4960.99;3884.44;4134.16
5915.90;3346.76;4248.91;693.86;481441.86;5098.69;3789.02;4248.91
6135.82;3346.76;4130.46;782.90;612936.09;4956.55;3807.62;4130.46
5761.26;3346.76;4246.16;672.82;452686.79;5095.40;3742.04;4246.16
6187.46;3346.76;4285.28;742.97;552007.52;5142.34;3862.42;4285.28
6142.13;3346.76;4339.10;724.70;525196.22;5206.92;3861.48;4339.10
6007.62;3346.76;4033.32;631.78;399146.55;4839.99;3752.81;4033.32
6034.01;3346.76;4105.32;677.07;458420.77;4926.39;3782.40;4105.32
5931.14;3346.76;4168.55;676.35;457444.85;5002.26;3779.84;4168.55
6423.38;3346.76;4335.98;693.69;481206.91;5203.18;3925.02;4335.98
5643.85;3346.76;3987.46;623.50;388753.33;4784.95;3678.99;3987.46
5861.69;3346.76;4207.19;729.55;532238.16;5048.63;3769.60;4207.19
6549.35;3346.76;4269.62;666.62;444376.67;5123.54;3923.94;4269.62
6758.68;3346.76;4237.39;718.66;516469.50;5084.87;3938.03;4237.39
7407.86;3346.76;4304.51;716.97;514039.75;5165.41;4038.82;4304.51
6275.56;3346.76;4296.36;726.59;527931.20;5155.63;3884.09;4296.36
5753.64;3346.76;4190.92;630.97;398127.98;5029.11;3738.15;4190.92
6412.90;3346.76;4270.78;835.09;697367.59;5124.94;3902.33;4270.78
7010.56;3346.76;4195.24;778.96;606773.05;5034.29;3942.37;4195.24
6948.90;3346.76;4277.55;753.49;567745.89;5133.07;3979.46;4277.55
5786.29;3346.76;4211.39;691.10;477622.72;5053.67;3748.97;4211.39
6592.76;3346.76;4170.77;747.35;558536.28;5004.93;3886.98;4170.77
6019.44;3346.76;4177.92;744.46;554227.27;5013.50;3800.78;4177.92
6084.69;3346.76;4238.40;696.40;484972.74;5086.08;3829.03;4238.40
6456.40;3346.76;4188.34;710.58;504917.79;5026.01;3877.52;4188.34
6952.92;3346.76;4354.40;802.94;644715.93;5225.28;4016.69;4354.40
5647.88;3346.76;4094.99;656.17;430563.49;4913.98;3700.37;4094.99
5674.19;3346.76;4176.51;698.77;488281.11;5011.82;3713.74;4176.51
7014.37;3346.76;4289.88;842.98;710612.47;5147.85;3992.88;4289.88
5608.00;3346.76;4069.28;652.88;426248.31;4883.14;3687.13;4069.28
6316.94;3346.76;4245.16;751.95;565422.75;5094.19;3876.99;4245.16
5882.79;3346.76;4212.13;650.73;423450.45;5054.56;3775.77;4212.13
6081.30;3346.76;4191.94;758.48;575298.05;5030.33;3816.90;4191.94
6844.35;3346.76;4143.26;752.83;566747.24;4971.91;3898.91;4143.26
5627.36;3346.76;4136.15;653.12;426571.15;4963.38;3698.25;4136.15
6506.51;3346.76;4304.91;762.53;581445.14;5165.89;3930.21;4304.91
6412.56;3346.76;4167.80;682.00;465123.97;5001.37;3862.92;4167.80
6615.76;3346.76;4361.09;777.47;604457.68;5233.31;3968.70;4361.09
5993.68;3346.76;4203.71;717.28;514490.57;5044.45;3801.21;4203.71
5870.68;3346.76;4176.46;717.74;515151.66;5011.75;3767.40;4176.46
6524.90;3346.76;4374.00;693.24;480583.26;5248.80;3956.21;4374.00
6764.02;3346.76;4217.43;780.72;609517.71;5060.92;3929.05;4217.43
6192.96;3346.76;4220.56;807.15;651492.27;5064.68;3846.61;4220.56
5654.19;3346.76;4244.12;696.58;485224.09;5092.95;3703.93;4244.12
5523.78;3346.76;4182.26;668.71;447167.22;5018.71;3661.32;4182.26
5942.23;3346.76;4112.02;698.64;488101.53;4934.42;3768.15;4112.02
7036.53;3346.76;4233.96;752.66;566494.37;5080.75;3965.89;4233.96
5802.97;3346.76;4199.22;714.27;510176.92;5039.06;3752.81;4199.22
5732.40;3346.76;4274.61;658.37;433453.60;5129.53;3730.47;4274.61
6603.04;3346.76;4233.20;709.03;502720.01;5079.84;3916.51;4233.20
6239.76;3346.76;4186.25;757.03;573090.49;5023.50;3843.98;4186.25
6470.90;3346.76;4323.95;753.60;567907.96;5188.74;3930.34;4323.95
6637.26;3346.76;4261.96;789.55;623385.08;5114.35;3933.53;4261.96
